key,score
258635,1.0
495601,6.9402944e-05
128342,0.9998944
178318,1.0
221712,0.99997556
113164,0.99999917
221607,0.99999964
187320,0.8472708
264391,0.9999974
546505,0.16547498
279440,6.4308116e-12
187156,0.99377763
573932,1.4079404e-09
93953,0.90152395
405809,0.00026129073
565523,0.9969964
503332,3.772318e-12
549285,0.9999931
444387,0.00064806466
329537,0.99835545
348823,2.5540437e-05
48871,0.9999193
429305,0.9995104
494648,0.0776204
22198,0.13005081
106474,1.0
214160,0.9871508
337523,2.1110454e-06
126298,0.012736983
538435,2.9835847e-09
79571,0.999529
177448,0.00028284974
377593,1.0
79093,0.9557894
538742,8.345225e-10
174904,0.907198
432123,0.82454336
548219,1.0
19851,0.026052613
219869,0.7760623
195352,3.160185e-08
402020,1.3036831e-06
33171,0.99999976
146483,0.99999964
549765,1.0
331894,2.2210868e-05
431929,1.0
73410,0.760893
396090,0.7457546
127220,1.0
498428,5.5651035e-05
213591,2.9211945e-08
293623,2.5875224e-07
410694,1.2045792e-08
25082,0.999998
548599,1.0
72904,0.22532757
82957,0.001035506
239091,0.9997718
577450,4.333449e-07
565432,0.9879319
503909,0.9072299
52285,0.9987882
531874,0.0010700072
437449,0.997439
428545,8.553732e-08
581007,3.140776e-08
291625,2.634862e-10
297555,0.99969006
562197,4.3869322e-06
375328,0.9999449
90055,0.04452167
223285,0.9995127
331131,4.8161397e-05
283859,0.010341594
284576,1.6659064e-06
2716,0.9999517
391297,9.348576e-07
390291,0.91243124
134351,0.0022677516
532476,0.96890956
171479,0.9998852
513796,0.6201513
391548,1.1307629e-07
256237,9.675135e-07
448047,0.00013572953
539292,0.9855921
526889,0.79569405
432788,5.226756e-06
77554,0.833073
456464,0.0004158492
116163,0.13243562
222235,9.209091e-09
386574,0.99999714
90861,0.8145382
450249,0.0027111715
114387,0.996238
92632,0.8710606
100032,0.0010077347
395056,0.003936007
202486,2.8605007e-06
329222,0.99998724
85251,0.9619756
322652,0.99219185
219445,0.9996947
456279,0.999926
115760,1.7832124e-12
4144,1.6922986e-13
328087,0.9948873
426060,3.8895605e-06
151313,0.29709324
247484,0.5205876
454516,0.9825089
155861,0.99987125
443039,0.0029868446
248694,0.9440274
152434,0.09360128
97156,1.0
344373,5.9555764e-06
262829,0.00091272115
380842,1.1151303e-10
547520,1.15816114e-07
62977,0.999997
445360,1.8623929e-08
154189,0.99934214
115082,0.9999982
395835,0.010829603
504557,0.7922744
165864,0.9999993
478103,0.9991456
37237,0.99999774
556242,0.9997385
2457,8.167529e-30
173868,0.998412
160269,0.0046026045
465698,7.469122e-05
334481,0.18954962
100298,0.08083594
356004,0.9999486
161254,1.4519365e-07
496261,0.9992867
125544,0.9997596
259994,0.9730198
325014,0.26459503
292258,3.761131e-09
300482,6.386283e-08
298874,0.9998387
329701,0.99938726
98257,0.9388724
55434,0.9938835
118906,0.99999976
251591,0.9775083
197893,0.0042187697
39085,0.9998443
26116,1.0
51293,0.99999964
255049,4.5391285e-08
44093,1.0
417160,0.93662727
65103,1.0
337754,0.99998426
152440,0.042945206
72132,1.0
555484,0.9999988
186295,0.69790214
543082,3.859439e-10
432096,0.040212486
304916,0.12755413
512518,0.99993885
301485,0.0004979152
53818,1.0
562809,0.5827963
152080,0.24254368
246259,0.18031645
290956,0.488023
275394,2.7984457e-05
341108,0.9999989
564396,0.96295905
514588,3.031776e-06
170873,0.9994531
323165,0.99999654
24041,0.9999999
173998,0.99847645
567000,0.16514637
514334,4.329636e-07
203741,0.4988665
245690,0.008994703
297423,0.00024722557
506107,2.8489768e-13
313526,0.9999949
182891,1.4665671e-06
156844,0.99832433
304940,0.5115265
254647,0.9998086
313922,0.8651883
156343,0.9999598
335132,0.84703034
481749,1.4575065e-17
505893,0.01815419
351744,0.9804232
281814,1.0993237e-09
381257,0.0372677
196081,0.00067325216
249081,0.8293274
553953,0.99992275
402609,3.2559396e-07
349358,1.2391401e-09
417728,4.2818763e-07
350501,0.07748445
134428,1.0
221669,1.0
234240,0.8925663
505665,0.99707246
210412,4.9317164e-09
158096,0.9304431
572162,0.9781055
154115,0.9552704
466068,3.592397e-05
279007,4.6504756e-20
257242,3.1122074e-11
393323,0.9985536
506000,0.9962394
499972,0.5328833
17262,0.9987276
173085,0.9999999
145564,1.0
562781,0.15315567
407507,2.9061399e-05
142242,0.36578125
64243,1.0
559717,1.0
449839,0.9999988
235997,1.3554128e-06
369952,0.0042489343
524074,0.9981255
291559,0.9999994
459006,0.001539399
309426,0.038915157
280750,4.757935e-09
228059,0.00022157627
203805,3.134746e-05
373514,0.000939703
367437,0.9999999
297926,0.9949161
418892,0.0004218189
542796,0.9996904
488080,2.3598055e-05
550399,1.0
420084,0.054050293
112018,4.165366e-10
278608,9.763704e-06
456779,0.0030285202
6100,6.003166e-09
525240,0.98865473
208246,1.0575597e-10
77643,0.9975126
150304,1.0
242492,0.000119734716
481309,0.540724
283335,0.99999785
477797,0.99999535
460852,0.080879994
385994,0.9920894
442684,0.8172802
340633,0.96015
313193,1.0777449e-08
41624,1.7873573e-07
509811,1.0
352263,0.88988566
534656,1.6029202e-14
404762,1.227719e-08
293588,0.028372357
355294,0.9999999
411090,0.9999988
13843,3.9674327e-05
301656,0.9896728
285946,2.157977e-18
59795,1.0
167317,0.99998677
34848,0.9995332
87605,0.99485946
294365,0.8125905
118531,0.99999917
75911,0.99928004
42203,0.06242704
28693,0.31128022
344874,1.0
316130,0.9209043
143272,0.79662865
157906,0.9880128
523124,0.0013893064
355160,0.00082980585
188194,9.593408e-07
230889,0.15054943
254486,3.913813e-06
385822,0.9935638
509319,0.0002681646
238152,0.9999999
156407,0.9998394
80589,1.0
574072,0.0945701
305574,0.9999447
262188,6.6317174e-17
25070,0.9957151
158473,0.16974245
390350,0.0011085644
342134,0.99995136
394624,0.99994755
305836,0.001267609
365494,0.0055003124
73320,0.90693086
315287,0.002249118
392297,0.99780697
19152,1.0
485848,0.9725141
56932,0.9765763
329657,0.10191628
541571,0.9957982
211426,0.9997706
7308,2.0281532e-17
539632,0.9175538
523974,0.98841864
58505,0.15826832
483876,0.9946477
110426,0.4166371
29919,1.0
476508,0.9997274
475900,0.97408795
268376,0.94723487
557982,1.234152e-08
327405,0.9999994
7023,2.888649e-08
478558,2.8343495e-05
203205,0.9999802
295700,0.9126252
317395,0.9999695
565130,0.36145929
201689,2.0677352e-11
388243,1.0
565865,0.9977871
293517,4.5472182e-10
425816,0.046773877
535736,0.30505878
225337,3.2392385e-16
491987,0.9989434
551241,0.0006388677
363158,0.9999999
566076,0.9988746
268407,0.9993887
420694,0.9959663
230013,0.999977
553210,1.4908372e-07
472060,0.0050877864
21535,0.99993634
105037,1.0
437051,2.64749e-11
435974,0.4556896
364679,0.99329877
17597,0.997877
123282,0.96534735
110937,0.99999976
467359,0.42093778
539169,0.00010201327
342799,5.529418e-12
124860,0.16935506
562850,3.561941e-15
404390,0.14594933
96999,0.99926585
378850,2.1163453e-08
456653,7.558716e-05
108902,1.444823e-07
144580,0.7026265
496841,5.611004e-11
274561,1.4469797e-06
139918,0.9459003
327829,0.81623375
73819,0.99478006
308089,0.5791918
178016,0.28328657
188649,0.86326975
174499,0.99999154
228081,0.9999119
380849,1.7734374e-05
415907,0.99999416
10273,9.621e-06
223700,1.0
253685,7.9323115e-10
142353,0.9949877
345919,0.54046047
354721,0.9999999
8840,0.9998281
563363,5.9628813e-21
345753,0.80814075
578108,1.1263195e-06
186564,0.07639868
354177,0.9771817
109583,3.247802e-07
240051,1.0
302743,2.1820023e-07
14107,0.014047254
400526,1.587611e-05
321317,0.00013265367
429952,0.09982455
171919,0.9892698
100670,0.99104184
177259,0.99012214
507891,0.38945535
552299,1.0
393639,0.001775482
575328,8.030614e-06
558933,0.07590976
175520,0.041242883
404378,0.047374457
291075,0.9835306
178973,0.017147087
178117,0.42616397
321215,0.99918705
124575,0.9989619
428028,1.954005e-09
34561,1.0
236001,5.5467913e-06
81383,0.9999995
384081,1.771701e-10
81532,0.00047741883
217239,9.716679e-11
554369,5.368952e-13
341693,0.99977416
531610,9.513256e-05
215075,0.999869
176198,0.0012880862
196592,8.00515e-06
137655,0.5529795
106898,2.3033708e-07
165882,1.0
118099,0.03071946
58409,2.5038835e-05
316165,3.7008837e-07
118370,0.9917637
457087,0.7877053
368135,0.9669845
244712,0.7568455
280008,3.9828883e-08
218209,1.0
539567,0.9981706
458038,1.8579337e-07
251766,1.28319995e-08
235319,0.9884897
336418,0.00042412724
546428,8.224403e-14
215485,1.1443424e-08
417739,0.0014188463
490181,0.009158101
373866,9.1071306e-05
58031,0.9997346
517718,3.5547194e-07
511016,1.0
455016,0.004380369
438581,0.00037405355
199238,0.00015062356
226538,0.9999646
48067,0.9996948
319005,0.10068796
162140,0.99997437
205879,0.7072912
210448,0.9990564
566253,0.95393103
306235,2.8298153e-10
349270,0.0066734976
284520,0.9999683
521991,0.00013700068
292715,3.5300637e-08
219628,6.745587e-10
379063,0.99987304
473719,1.667957e-17
136488,1.0
24520,0.9999989
69618,0.9998852
242467,2.664014e-18
43446,1.0
387945,0.024643337
70869,0.98285484
521549,2.0356268e-08
73513,0.9999999
535316,1.7071947e-05
438796,0.022344412
44704,1.9742731e-06
286870,0.12256203
364147,0.16547759
257342,1.4561153e-12
106770,0.9984787
536967,1.9463661e-05
61261,1.0
8991,0.073621
506051,0.029948667
214368,0.997331
363616,2.3013754e-06
265907,1.3520021e-06
524434,0.9654268
85863,1.0
234761,0.9999974
489509,0.7145048
413567,0.015267622
182249,0.016927725
446566,0.9449273
21305,0.9999877
357093,1.0558582e-07
548454,0.9999745
429794,0.9999865
158864,0.9999999
294212,1.1683963e-05
248366,0.9999076
342160,7.742362e-08
76128,0.9997602
110648,0.8114943
263620,4.1894672e-11
347231,0.9997794
169113,0.57385284
212188,5.0837225e-06
231854,0.0043341187
166972,0.9993618
549054,0.9826006
492369,6.447392e-08
277109,0.0012224418
71074,0.4275604
230784,1.0
171801,1.0
289533,0.006688123
183181,0.00028084166
71189,0.9999969
338756,1.0
580693,2.0983684e-10
310798,0.9986547
470660,0.012060811
6377,0.00207882
438859,0.8399119
77221,0.99999
266657,1.0
318989,0.9717116
114758,0.00016251853
459111,9.486278e-06
212439,1.09456494e-07
161292,0.1340023
294515,0.0048093963
389418,3.2509893e-06
210880,6.78364e-05
580895,1.2688532e-11
155588,0.9402142
99055,0.999524
148554,0.0077689793
560532,1.435013e-06
123194,1.0
317374,0.07608014
474011,0.15954994
15437,0.9997613
236131,0.7715313
469802,0.94983923
17155,0.98818946
220043,0.9998828
302800,0.0027795406
575219,1.135621e-06
358176,0.99665475
221709,0.9999819
280994,0.5343512
263748,1.1125421e-11
323616,0.99675375
49099,4.436514e-07
547567,0.9991923
367072,0.99999964
267099,0.99999344
488268,0.99923015
510969,3.0897078e-07
41549,1.0
125628,0.99999976
121311,0.99999976
9004,0.021318976
103139,4.531099e-09
249497,2.4194034e-05
493632,3.579546e-05
386239,1.0
323590,9.68546e-12
387171,0.020255495
323518,1.051316e-12
562139,0.9999956
554804,0.0011656904
145678,0.008895861
542277,8.922333e-05
427624,0.55923444
161844,0.99971133
196510,0.5162024
377317,0.0020413576
468985,5.7853136e-09
553917,1.0
273345,2.2976077e-20
303823,3.4506584e-08
408351,0.118318744
340440,0.99947363
354961,3.62389e-15
539289,2.0863151e-11
502019,4.652101e-08
61646,0.9997044
431959,0.9993218
146658,0.73265094
146259,0.9999974
320821,0.008491725
416140,2.9203018e-09
54590,0.9999999
205958,0.0021039988
412252,0.9994112
78452,0.9993548
7636,0.045682844
543564,4.21754e-05
187692,0.99996674
243593,0.0005467124
326353,0.022649067
506309,0.015421692
345557,0.99729
570542,0.99997234
411774,0.000117290634
193194,1.5486437e-12
80674,0.97732806
120065,0.7889364
549048,0.9999776
100407,0.9984352
451649,0.53340995
416187,4.5414513e-06
530380,0.99672925
221101,5.924019e-06
260359,0.9999993
335472,2.18191e-08
530156,0.029263848
172013,0.99823004
69915,0.9999918
324047,0.9979069
292034,0.99340194
152893,0.99580175
503499,3.5137248e-07
344672,0.14203744
495460,1.3117811e-10
579547,1.01672484e-07
94539,0.013228466
485677,0.0011706025
496052,2.2933005e-08
579080,1.3208408e-12
445793,0.00028766258
474984,0.43158397
494977,0.0010640946
109460,0.99996245
407749,1.3309008e-08
443704,0.1616629
126896,0.7878754
478950,0.45430106
340387,0.0016484499
380524,0.0003132244
256581,0.81743693
335406,9.584199e-09
36608,0.020056395
196299,0.8353834
407645,0.8967133
227165,4.7467824e-05
558036,1.0
179153,0.47543246
249304,7.4581817e-06
552885,1.0
68736,0.9892301
436240,3.0437332e-07
579699,0.0020192242
99563,0.99999654
182474,0.85717565
132906,0.023417152
254465,0.00053065445
127354,1.0
518824,0.000949048
490017,3.155619e-06
24597,0.99826235
194692,0.015485581
489961,0.97275895
324719,0.99999964
107219,1.377056e-08
38577,0.0196761
495769,0.0798549
40218,0.9999994
472809,0.9999455
28043,1.0
488793,0.99999213
22758,1.0
105619,0.94759154
237348,1.7940569e-09
127172,0.65902966
509953,6.445775e-07
543630,4.7056503e-10
522889,6.620938e-09
144842,1.0
8075,0.001482942
369862,1.0
22911,0.093246385
133130,0.99870694
547472,0.99999964
356204,8.5990825e-07
248588,1.0
149001,0.99795294
403677,0.12757239
93129,0.99999785
416517,0.99973756
472414,0.109961405
141408,0.271268
382863,0.99999857
420053,1.0593107e-05
544164,5.959946e-07
218773,1.0
417825,1.0
423148,2.6966522e-06
210335,0.00038321526
98651,0.5225146
511640,9.709805e-15
520652,0.02841009
102979,0.9986297
135919,0.9616841
466332,0.03640924
109453,1.0
413097,0.999767
577996,2.3764992e-06
279165,8.931684e-09
573029,5.6959903e-09
229024,0.0009089642
412556,1.0
381412,5.9114944e-09
480102,4.2898378e-08
50759,1.0
314185,0.9681171
88255,0.70538247
503712,0.99629897
55516,1.0
288867,4.151927e-15
116243,0.9677674
115818,0.9999554
309061,0.47322243
573958,9.9458215e-05
210175,0.9972867
320080,1.2297885e-08
288523,1.0
469987,4.6204427e-08
501615,0.30567864
122095,0.008070458
436841,0.010204175
327491,0.9999981
385668,1.0
149856,0.54471964
448213,2.8514119e-06
84695,0.9999981
124939,0.9999999
306472,0.99263036
122610,0.99861383
317018,0.019153953
290111,0.9999993
266499,0.9191044
8616,5.6686226e-06
88562,0.37524432
369083,1.0
222024,0.9855906
260889,0.9999987
400653,0.35336974
498244,0.000629725
129511,0.9986386
97625,1.0
361139,0.61393833
60132,1.0
251728,0.999744
563031,7.648531e-11
393341,1.0
359143,0.6176214
462956,0.22249982
219302,9.080665e-09
435823,2.7704974e-09
513342,0.9463461
127529,0.3002614
499212,5.081423e-05
97825,0.9981073
68919,0.9998086
159197,0.02340055
333270,1.2812038e-09
185205,4.175702e-06
153734,0.5616892
511135,0.00035005427
191874,1.7862423e-08
312601,3.1393694e-07
543648,9.021692e-09
347028,0.73874503
237240,0.9999962
290459,0.99731797
290099,1.0
186976,0.999995
543482,6.208763e-07
222855,0.99994767
377614,1.0
242866,0.9990646
227256,4.0115776e-08
11691,0.16817132
208244,7.381176e-13
406570,1.8119698e-06
316957,0.9626868
11103,0.00021800288
420107,0.99997246
374145,8.712662e-06
186470,0.14568043
101008,0.99995744
414314,0.999969
334289,0.026225047
8005,5.342008e-08
502508,1.2854128e-06
285323,0.00016228347
263386,0.9999993
216466,0.9999212
472427,0.9914842
291867,0.000457232
316471,4.5763063e-06
408887,4.5526244e-10
342572,0.015008819
393288,0.998511
273992,4.3129455e-07
49818,9.077081e-07
523240,0.9244073
386214,0.99999726
412268,0.0015365208
80506,0.7642387
373227,1.0
525457,0.0014307594
228894,0.99999833
150376,0.0569903
226377,0.00014270375
515785,0.0012513584
209863,0.9902422
485100,0.018633692
580284,2.2467652e-06
530640,0.38512367
300801,0.99999833
406811,0.005578121
322661,0.9962405
272618,0.5785018
71210,1.0
146231,1.0
28209,0.99999726
465955,0.99765754
531739,0.9999907
88243,0.8859016
459058,1.3725638e-16
397013,3.299638e-06
13651,8.2637385e-08
150493,0.9904
276650,4.434663e-24
386418,5.285397e-06
499252,0.9999293
292515,0.99868554
41274,7.2419746e-09
468317,0.9999957
517226,9.2345644e-08
540664,1.4174559e-07
231702,0.99832803
459285,0.025985403
441474,4.729067e-07
249257,0.9989127
25311,0.99999964
475221,0.5258202
150055,0.005830055
231237,0.9940919
281777,2.3572078e-10
573511,1.2648212e-10
57073,1.0
248815,1.3323273e-28
93688,0.6723384
290406,0.0006082124
454776,0.99999917
95979,0.99966395
237532,0.9996737
413619,0.53974336
2008,0.00022027006
209431,2.1231587e-07
193802,9.855703e-10
156706,1.0
187290,0.007579092
247091,2.344799e-07
475358,0.9999769
243486,3.061113e-05
117732,0.15107268
466959,0.0011429389
83059,0.9999976
388536,0.031254206
27909,0.9999732
160978,0.98721886
397125,4.2493707e-06
124793,0.9999993
332502,3.191879e-06
209476,0.00015059613
317539,1.900901e-08
127768,0.00035163868
89060,1.0
60636,1.0
313289,0.16751777
154261,0.007900065
238642,0.9787521
98692,0.99964833
13341,0.00013218359
61086,0.00039239888
529513,1.27389415e-08
30991,0.99995995
9832,2.8414681e-06
73652,0.0006608797
525008,0.252931
547145,0.0033676892
578820,3.251632e-08
284956,9.2148815e-07
201140,1.892721e-06
97560,0.999616
535070,0.0018071712
326718,0.9999248
61520,0.99999976
253267,1.8628974e-08
335375,1.0
449030,1.0109911e-11
460230,0.0005346613
138931,0.89119685
300103,4.111779e-05
273881,3.2701988e-05
118425,0.9980665
328950,0.020220408
274877,5.9034847e-12
180039,0.0014644293
439971,0.010406644
78547,0.9999435
463314,0.0011570939
567804,0.68368864
217833,2.503191e-05
429761,1.0
209766,0.93465424
161696,0.0001802927
456045,0.0022191396
285544,3.0806728e-09
301723,0.99842405
27217,0.71605265
256508,0.9997949
192289,0.9999993
132001,0.9997323
477887,0.9699841
546027,3.358356e-13
276059,2.362659e-21
54367,0.99998784
284013,2.0267053e-07
256959,0.9994678
289186,5.6042038e-05
479640,2.8133392e-05
438802,0.9911476
575842,8.675415e-05
83031,1.0
415066,1.4544735e-10
13111,1.3717723e-14
309328,0.9991161
257004,0.99877256
209336,0.9270895
561668,1.5863784e-09
71539,0.8571921
441244,0.14422365
514495,7.6305005e-05
30282,1.0
176354,0.0006007001
457892,0.98422676
550651,3.4797647e-09
512768,0.99922466
105731,0.9999943
84294,1.0
190411,0.96425
25677,0.037423458
233006,9.1419136e-11
52789,1.0
495796,0.99346924
50845,5.11452e-05
61731,0.0027920895
66819,0.00016690818
504971,6.392435e-05
149639,0.9999652
223592,0.00146437
133185,0.99916923
207372,0.9592678
292616,1.1176112e-17
470386,4.158048e-05
151377,1.0
291294,0.031024788
132593,0.9999999
294931,1.2270874e-07
202471,0.8703802
201554,0.0007060014
170438,1.0
165065,0.54791385
139256,0.9999813
115997,0.9998487
564816,0.9724239
1211,3.1717536e-05
366042,0.017614584
446010,0.0005647754
91624,0.99999917
73481,0.40954196
48427,1.0
63256,0.67239475
504126,1.0163347e-05
559440,1.0
376306,1.0
94032,0.9970335
306780,2.6958884e-07
363646,6.287923e-11
240343,0.213177
181856,0.0014173742
526532,0.0001254126
277017,0.9964893
344527,0.9916135
483978,2.0022398e-13
366860,0.8206925
415916,0.18885161
266284,1.0815514e-10
28041,1.0
366113,0.98477006
334750,1.2518557e-06
217999,1.0
385559,1.0
258035,5.7121023e-13
503201,0.03723141
189547,1.996216e-06
158027,0.013263611
317274,1.0
403543,0.0019233569
509705,0.003201447
411082,0.9999442
217772,1.0010599e-05
89019,0.9999957
4784,3.6137488e-12
320479,0.0004098538
537441,4.4876327e-08
185615,0.9942122
29465,0.9990451
235318,0.99759114
518608,0.99810994
312409,0.93125796
577082,6.8620335e-05
412571,9.665258e-18
576186,4.9683376e-07
121286,1.0
59555,1.0
438145,8.934243e-08
554972,0.8983366
406079,0.0017791732
188118,0.0025355527
530691,1.695115e-05
544791,2.0139304e-08
560175,0.9595608
429624,6.217762e-06
301908,3.837781e-07
420375,0.0049831774
509970,0.0004260565
212758,0.00029287706
463486,0.00036499242
203073,6.8354257e-07
496486,3.528673e-05
150929,0.47052783
141372,0.9370172
77829,0.10873166
486877,0.77199286
219357,0.9994777
423085,0.9980996
71463,0.99996877
137452,1.0
216246,0.9945932
129057,1.0
524553,0.004016545
311215,0.9808872
315272,0.99939203
125762,0.99999785
124028,0.00482776
83992,1.0
189332,1.1078344e-05
212014,0.98999923
536664,0.0010662368
121882,0.9998566
447752,0.00011092626
360896,0.9999883
397706,9.728357e-06
68306,1.0
149191,2.3876996e-12
231438,0.9991628
442659,0.0058956896
472887,0.0047989255
86343,0.99959344
132801,0.62553763
148863,0.0023962623
88837,0.88570493
341814,7.044701e-05
294147,3.7701928e-10
323095,0.00012633187
201828,0.0012730894
550517,0.03856628
333873,0.70637816
71412,1.0
530784,1.9708577e-11
423546,0.9998908
410836,0.15875567
385742,1.0514622e-05
37452,0.9713126
122184,0.9983607
383062,0.011030479
578342,9.295602e-08
60674,0.9999622
308290,6.5536738e-06
459699,0.0010521626
441974,0.00082166144
253586,0.63376987
152198,0.0178661
189318,6.757583e-06
108813,1.0
221360,0.8223002
153582,0.9999981
371850,0.99931884
329987,0.9039555
220367,1.1131752e-05
286392,2.5019033e-18
116421,0.9999999
412513,5.144638e-06
197982,0.36649233
271202,3.9272095e-08
477686,0.99163145
128351,0.329515
367985,0.99997604
199711,0.99969375
368309,1.1397438e-05
231107,1.00800094e-07
417901,0.00045863845
36262,0.26406613
113368,0.03720667
108740,0.9991825
498509,1.7265737e-11
444946,4.41113e-05
142187,0.2739771
167144,1.0
171025,1.0
156872,0.45787036
560421,1.7292401e-05
296005,1.2793548e-05
181605,0.00013460139
89010,0.9762463
445475,0.99981815
413890,3.130896e-07
410466,1.0
212322,0.9998155
75327,0.9999949
294856,0.99999964
233077,1.2503209e-07
526262,6.9702804e-09
379945,0.9999999
230292,0.00046732405
203162,7.706365e-09
510003,1.0
410635,8.444631e-09
410168,0.99998844
71568,0.9998704
436597,7.928791e-09
419277,6.0825505e-06
143982,0.32443157
569334,0.7790848
458733,6.2121865e-07
94079,0.99999964
337047,0.9999994
382458,1.0958209e-10
483839,0.9985561
239029,0.24691063
508399,0.8944652
333700,0.1208677
73749,0.99781334
63967,0.8036011
222325,0.9378627
401775,1.3028755e-05
476599,0.9923079
315678,0.9976326
512874,6.4469e-08
242599,8.9798235e-08
457815,0.65415347
110210,1.0
254967,7.78494e-18
491410,0.0001518874
41355,0.9952494
457438,0.99727446
488176,0.00029266716
155971,0.0016467778
525101,7.3404357e-07
467839,0.9999994
32821,1.0
248755,1.2982006e-06
141655,0.99630165
161591,0.99988604
499050,3.860388e-10
490561,0.06509536
306413,0.70824426
311871,0.99827766
135688,0.99992955
45189,0.0008420539
99808,0.999869
477398,0.9993073
270132,1.8345498e-17
103694,5.6792323e-12
9614,7.513151e-30
263853,0.99974066
140313,1.0
24904,0.9999678
218316,1.0
328255,0.0013626087
517845,5.14587e-06
317517,3.3333305e-11
245252,0.9986858
59206,0.9999894
79758,0.99648464
9570,4.5449013e-18
64026,6.2414836e-13
12257,1.0988088e-08
485401,0.24671
226624,0.037974633
146556,1.0
291359,0.00019107861
539208,5.6789893e-05
127651,0.62785524
263883,0.39136884
112588,0.988781
214978,0.0019522116
372007,1.0
404429,0.000106349224
494996,0.35564226
476939,0.9483647
226219,0.02125476
479226,0.9707982
497567,0.98919404
303667,0.9999819
547193,1.0
278952,4.6286526e-13
404996,2.9802106e-06
454581,1.2817788e-08
440350,0.030046163
109433,1.0
188995,0.001199745
168826,0.9984787
211441,0.00037690744
210302,1.8285467e-05
547444,0.001720083
258717,0.23276556
105930,0.79826087
424620,0.98720783
342064,0.9921295
101439,0.35060364
498725,7.6141625e-08
91146,0.99969983
51652,0.99994874
555395,0.99999976
235956,3.0683013e-23
339530,0.9998324
387606,1.0
18541,0.70963836
160767,0.0006752383
246531,0.9999958
555757,1.0
489333,0.99959177
193975,0.06829925
312597,1.5476701e-06
289368,7.3662073e-07
406919,0.9999999
549318,0.99659616
113417,0.76286536
177479,1.0
484764,4.4269036e-05
93404,1.0
270329,6.633462e-05
433264,0.9993759
148762,0.99999654
83181,0.99937135
158429,0.7766611
8672,0.089888155
270306,0.021385506
351290,7.7173495e-10
424215,0.00018407885
322409,0.0010845906
102865,0.07116781
346230,0.55214167
304857,9.944497e-06
91019,0.99999726
31240,0.9999999
461640,6.019316e-05
217557,1.21685025e-05
542278,0.0001400002
453760,0.9983523
182716,0.60375005
580234,0.00018097891
549491,1.0
109287,0.9079429
376330,0.99999905
534016,0.7166099
460924,0.99996066
392758,0.99320954
399484,0.00014058905
513320,1.5925249e-06
238999,0.98768103
574912,0.02888503
199246,0.003839557
542914,0.0010382799
366459,0.0017303793
399654,0.9999677
486027,0.00041934478
545841,0.99994564
1621,0.03820187
136302,1.0
385393,6.3556364e-08
56740,1.0
495925,9.934333e-13
497846,0.99999285
177271,0.5402438
439473,0.0006281066
315211,0.08855307
348092,0.006074956
543478,8.538524e-08
12693,8.1278214e-19
296840,2.3908e-05
199498,5.3679785e-05
2801,0.9990269
155331,0.9868897
359703,0.997384
224331,0.92600185
146897,1.0
452163,1.7156684e-11
385694,0.89717877
288603,1.7945034e-11
146328,0.97129065
210416,8.353711e-07
50139,0.0024237381
441228,0.99999344
72950,0.9999993
305356,0.0029740045
32226,1.0
550247,1.0
401054,1.2120219e-05
426327,0.9999249
464946,0.94854933
319077,0.00063144503
513932,0.00694741
431748,0.0008150922
88587,0.9989723
351878,1.04640125e-11
426116,0.0022625336
334170,1.0
564751,0.031378634
303693,0.99994016
21964,0.021320378
463140,4.675771e-05
165170,0.9230768
323014,0.7261912
130447,1.0
381437,1.9224307e-09
114983,0.99908423
437158,0.08933988
461483,0.7181437
542314,0.7617841
4519,0.0002237233
548532,1.0
339144,0.91967744
15599,0.999542
95568,0.96732056
440188,0.8518657
272269,7.633284e-08
292531,0.99999726
141003,1.0
147893,2.0830194e-05
40055,0.00016392594
568049,0.1259841
353407,7.50687e-06
18814,0.9056051
240943,0.9942542
327343,0.99881774
164731,0.1259614
437502,0.0055684755
441288,0.889703
271210,2.3170955e-12
56529,1.0
535689,0.026456168
341787,0.14573704
248835,1.32206e-13
400669,7.892387e-08
200410,0.99994993
23268,0.99997544
398229,0.00049646077
275934,0.00039008792
534735,4.2723723e-08
181974,0.99998415
396377,0.009491911
46036,0.99999785
119360,0.15641099
529414,2.7679583e-08
446564,0.82545656
10379,7.946332e-06
166693,0.9981698
276012,3.536364e-16
243209,0.99951017
457580,0.00084079435
189421,0.18847159
169010,0.99914145
131167,1.0
460484,0.9998134
158513,0.005710879
62226,0.99561274
474967,0.10853933
293419,0.9999999
433014,0.00017875248
411985,3.338657e-05
430923,1.02931066e-10
231570,1.795617e-25
419949,0.07290413
87594,1.0
88568,0.0061659585
261823,0.022014037
333108,0.98181057
186670,0.000105173014
307932,0.13520281
312941,0.9999225
413544,2.4295406e-09
480584,0.99740136
580130,8.0640544e-05
378506,0.00065458176
146047,0.12172179
244204,0.9965612
179617,8.8793456e-10
576763,2.6898897e-05
9858,8.803988e-12
524857,0.99999964
167799,0.9999937
459128,0.0001505077
401270,0.999889
518917,0.0002623251
169108,0.014519114
6847,0.0016613789
244019,0.0
224388,2.746021e-11
399618,0.02129839
320416,0.8315382
276890,9.69519e-06
338286,2.0336377e-10
274484,7.714896e-09
463029,0.0010651464
479684,0.9999231
569490,0.99871397
43148,1.0
311309,0.52498645
477166,0.45668474
410094,3.3374004e-08
38692,0.9999882
30759,0.9946449
488061,0.40423778
236425,7.464673e-22
162697,0.007601077
512465,8.099435e-06
387967,0.9992679
402295,5.0810304e-05
197913,0.3349902
452659,0.0012459595
